Id,TTCplacement,macaddress,deviceName,CoD,CoDdescription,timestamp,service_Information,service_Telephony,service_ObjectTransfer,service_Capturing,service_Rendering,service_Networking,service_Positioning
667,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:28,0,0,1,0,0,1,0
668,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:28,0,0,1,0,0,1,0
669,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:28,0,0,1,0,0,1,0
670,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:28,0,0,1,0,0,1,0
671,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:28,0,0,1,0,0,1,0
672,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:28,0,0,1,0,0,1,0
673,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:28,0,0,1,0,0,1,0
674,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:28,0,0,1,0,0,1,0
675,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:29,0,0,1,0,0,1,0
676,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:29,0,0,1,0,0,1,0
677,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:29,0,0,1,0,0,1,0
678,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:29,0,0,1,0,0,1,0
679,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:29,0,0,1,0,0,1,0
680,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:29,0,0,1,0,0,1,0
681,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:29,0,0,1,0,0,1,0
682,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:29,0,0,1,0,0,1,0
683,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:29,0,0,1,0,0,1,0
684,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:29,0,0,1,0,0,1,0
685,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:29,0,0,1,0,0,1,0
686,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:29,0,0,1,0,0,1,0
687,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:29,0,0,1,0,0,1,0
688,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:30,0,0,1,0,0,1,0
689,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:30,0,0,1,0,0,1,0
690,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:30,0,0,1,0,0,1,0
691,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:30,0,0,1,0,0,1,0
692,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:30,0,0,1,0,0,1,0
693,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:30,0,0,1,0,0,1,0
694,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:30,0,0,1,0,0,1,0
695,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:30,0,0,1,0,0,1,0
696,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:30,0,0,1,0,0,1,0
697,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:30,0,0,1,0,0,1,0
698,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:31,0,0,1,0,0,1,0
699,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:31,0,0,1,0,0,1,0
700,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:31,0,0,1,0,0,1,0
701,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:31,0,0,1,0,0,1,0
702,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:31,0,0,1,0,0,1,0
703,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:31,0,0,1,0,0,1,0
704,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:31,0,0,1,0,0,1,0
705,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:31,0,0,1,0,0,1,0
706,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:31,0,0,1,0,0,1,0
707,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:31,0,0,1,0,0,1,0
708,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:31,0,0,1,0,0,1,0
709,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:31,0,0,1,0,0,1,0
710,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:31,0,0,1,0,0,1,0
711,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:32,0,0,1,0,0,1,0
712,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:32,0,0,1,0,0,1,0
713,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:32,0,0,1,0,0,1,0
714,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:32,0,0,1,0,0,1,0
715,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:32,0,0,1,0,0,1,0
716,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:32,0,0,1,0,0,1,0
717,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:32,0,0,1,0,0,1,0
718,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:32,0,0,1,0,0,1,0
719,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:32,0,0,1,0,0,1,0
720,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:32,0,0,1,0,0,1,0
721,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:32,0,0,1,0,0,1,0
722,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:33,0,0,1,0,0,1,0
723,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:33,0,0,1,0,0,1,0
724,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:33,0,0,1,0,0,1,0
725,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:33,0,0,1,0,0,1,0
726,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:33,0,0,1,0,0,1,0
727,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:33,0,0,1,0,0,1,0
728,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:33,0,0,1,0,0,1,0
729,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:33,0,0,1,0,0,1,0
730,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:33,0,0,1,0,0,1,0
731,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:33,0,0,1,0,0,1,0
732,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:33,0,0,1,0,0,1,0
733,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:33,0,0,1,0,0,1,0
734,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:34,0,0,1,0,0,1,0
735,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:34,0,0,1,0,0,1,0
736,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:34,0,0,1,0,0,1,0
737,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:34,0,0,1,0,0,1,0
738,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:34,0,0,1,0,0,1,0
739,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:34,0,0,1,0,0,1,0
740,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:34,0,0,1,0,0,1,0
741,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:34,0,0,1,0,0,1,0
742,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:34,0,0,1,0,0,1,0
743,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:34,0,0,1,0,0,1,0
744,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:34,0,0,1,0,0,1,0
745,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:35,0,0,1,0,0,1,0
746,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:35,0,0,1,0,0,1,0
747,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:35,0,0,1,0,0,1,0
748,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:35,0,0,1,0,0,1,0
749,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:35,0,0,1,0,0,1,0
750,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:35,0,0,1,0,0,1,0
751,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:35,0,0,1,0,0,1,0
752,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:35,0,0,1,0,0,1,0
753,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:35,0,0,1,0,0,1,0
754,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:35,0,0,1,0,0,1,0
755,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:35,0,0,1,0,0,1,0
756,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:35,0,0,1,0,0,1,0
757,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:36,0,0,1,0,0,1,0
758,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:36,0,0,1,0,0,1,0
759,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:36,0,0,1,0,0,1,0
760,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:36,0,0,1,0,0,1,0
761,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:36,0,0,1,0,0,1,0
762,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:36,0,0,1,0,0,1,0
763,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:36,0,0,1,0,0,1,0
764,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:36,0,0,1,0,0,1,0
765,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:36,0,0,1,0,0,1,0
766,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:36,0,0,1,0,0,1,0
767,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:36,0,0,1,0,0,1,0
768,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:37,0,0,1,0,0,1,0
769,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:37,0,0,1,0,0,1,0
770,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:37,0,0,1,0,0,1,0
771,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:37,0,0,1,0,0,1,0
772,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:37,0,0,1,0,0,1,0
773,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:37,0,0,1,0,0,1,0
774,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:37,0,0,1,0,0,1,0
775,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:37,0,0,1,0,0,1,0
776,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:37,0,0,1,0,0,1,0
777,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:37,0,0,1,0,0,1,0
778,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:37,0,0,1,0,0,1,0
779,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:37,0,0,1,0,0,1,0
780,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:38,0,0,1,0,0,1,0
781,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:38,0,0,1,0,0,1,0
782,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:38,0,0,1,0,0,1,0
783,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:38,0,0,1,0,0,1,0
784,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:38,0,0,1,0,0,1,0
785,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:38,0,0,1,0,0,1,0
786,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:38,0,0,1,0,0,1,0
787,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:38,0,0,1,0,0,1,0
788,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:38,0,0,1,0,0,1,0
789,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:38,0,0,1,0,0,1,0
790,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:38,0,0,1,0,0,1,0
791,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:38,0,0,1,0,0,1,0
792,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:39,0,0,1,0,0,1,0
793,13YE010,00:17:F2:A0:F8:15,n/a,0x380104,Computer (Desktop workstation),1/26/16 19:39,0,0,1,1,1,0,0
794,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:39,0,0,1,0,0,1,0
795,13YE010,00:17:F2:A0:F8:15,n/a,0x380104,Computer (Desktop workstation),1/26/16 19:39,0,0,1,1,1,0,0
796,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:39,0,0,1,0,0,1,0
797,13YE010,00:17:F2:A0:F8:15,n/a,0x380104,Computer (Desktop workstation),1/26/16 19:39,0,0,1,1,1,0,0
798,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:39,0,0,1,0,0,1,0
799,13YE010,00:17:F2:A0:F8:15,n/a,0x380104,Computer (Desktop workstation),1/26/16 19:39,0,0,1,1,1,0,0
800,13YE010,00:17:F2:A0:F8:15,n/a,0x380104,Computer (Desktop workstation),1/26/16 19:40,0,0,1,1,1,0,0
801,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:40,0,0,1,0,0,1,0
802,13YE010,00:17:F2:A0:F8:15,n/a,0x380104,Computer (Desktop workstation),1/26/16 19:40,0,0,1,1,1,0,0
803,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:40,0,0,1,0,0,1,0
804,13YE010,00:17:F2:A0:F8:15,n/a,0x380104,Computer (Desktop workstation),1/26/16 19:40,0,0,1,1,1,0,0
805,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:40,0,0,1,0,0,1,0
806,13YE010,00:17:F2:A0:F8:15,n/a,0x380104,Computer (Desktop workstation),1/26/16 19:40,0,0,1,1,1,0,0
807,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:40,0,0,1,0,0,1,0
808,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:40,0,0,1,0,0,1,0
809,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:40,0,0,1,0,0,1,0
810,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:40,0,0,1,0,0,1,0
811,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:40,0,0,1,0,0,1,0
812,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:40,0,0,1,0,0,1,0
813,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:41,0,0,1,0,0,1,0
814,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:41,0,0,1,0,0,1,0
815,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:41,0,0,1,0,0,1,0
816,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:41,0,0,1,0,0,1,0
817,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:41,0,0,1,0,0,1,0
818,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:41,0,0,1,0,0,1,0
819,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:41,0,0,1,0,0,1,0
820,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:41,0,0,1,0,0,1,0
821,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:41,0,0,1,0,0,1,0
822,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:42,0,0,1,0,0,1,0
823,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:42,0,0,1,0,0,1,0
824,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:42,0,0,1,0,0,1,0
825,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:42,0,0,1,0,0,1,0
826,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:42,0,0,1,0,0,1,0
827,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:42,0,0,1,0,0,1,0
828,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:42,0,0,1,0,0,1,0
829,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:42,0,0,1,0,0,1,0
830,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:42,0,0,1,0,0,1,0
831,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:42,0,0,1,0,0,1,0
832,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:42,0,0,1,0,0,1,0
833,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:42,0,0,1,0,0,1,0
834,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:42,0,0,1,0,0,1,0
835,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:43,0,0,1,0,0,1,0
836,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:43,0,0,1,0,0,1,0
837,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:43,0,0,1,0,0,1,0
838,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:43,0,0,1,0,0,1,0
839,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:43,0,0,1,0,0,1,0
840,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:43,0,0,1,0,0,1,0
841,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/26/16 19:43,0,0,1,0,0,1,0
